Annotator1	Annotator2	Resolve1&2	Paragraph
E0			    VIII. Conclusion.
E0			 The Adminis1ration is dedicated to continuing its efforts to stop the spread of methamphetamine traf­ ficking and abuse in 1his country. Curbing the lide of methamphetamine from abroad. stemming its east­ ward march, and punishing those who traffic in this pernicious poison are all part of our effons. We are making a no1iceable difference, and methamphetamine usage is beginning to drop almosl everywhere in the country, as the Drug Use Forecasting numbers so vividly show.
E0			  While we are taking steps in the right direction, we cannol  become complacent.  We must remain strong  in our commitmenl to fight 1his  menace until  we have completely eliminated  it from sociely,  Life sen­ tences for major u-affickers are entirely appropriate. Companies which facilitate these crime!> must be pun­ ished as well.
E0			" We have begun to tum the tide on methamphetamine abuse and uafficking, and we must maintain our vigilance if we are to completely vanquish this threat. ""     • ""Idrugsumm.qa3 Page 1JI .,;.,.,u- 14, 'Eqwr"
T0			" MAYORS' SUMMIT ON DRUGS Questions and Answers May 21, 1997 ;   """"-""'Clb"
D0			Methamphetamine Report
D0			Q.  What does today's report say?
D0			A.      Today's report provides an update of the Administration's National Methamphetamine Strategy and make two key findings: (1) that methamphetamine use is down in 8 key cities; and (2) that clandestine lab seizures by the Drug Enforcement Agency (DEA) are up 170% in 1996. The Justice Department  report  cites 1996 data  which shows that in eight western cities --Dallas, Denver, Los Angeles, Omaha, Phoenix, Portland, San Diego, and San Jose-- methamphetamine use declined between 7 and 52% from 1995 levels.
D0			Moreover, the report shows that our strategy is being aggres·sively implemented and showing results. We've worked with Congress to strengthen penalties for meth trafficking and established new controls over precursor chemicals used to manufacture meth. U.S. Attorneys -- working with coalitions of federal, state and local law enforcement agencies -- are successfully prosecuting methamphetamine, including lifetime sentences for certain convicted methamphetamine traffickers. Federal agencies are working to increase information about the dangers of meth. They're producing meth-specific education and prevention materials, hosting local conferences and training local law enforcement.
D0			Q.  What is methamphetamine? Why is it so dangerous?
D0			A.  Methamphetamine is a synthetic stimulant drug that creates extreme aggressiveness among chronic users. The violence-prone, irrational, and aggressive behavior associated with methamphetamine usage make it an especially volatile drug. Meth can be snorted, smoked, injected, or ingested orally. The effects of methamphetamine can last anywhere from 4 to 24 hours, while the effect of cocaine is measured in minutes. The crash that occurs with the tapering off of methamphetamine's effects is often potentially psychologically disastrous.
D0			Additionally, clandestine laboratories that manufacture methamphetamine pose an environmental and safety hazard, as toxic wastes are frequently dumped on the ground or into waterways, as well as the enormously high risk of a fire or explosion. Anyone near a meth manufacturing lab is in drugsumm.qa3    Page 2-j potential danger, and cleanup costs, per lab, run into thousands of dollars.
D0			Q.  How much does methamphetamine cost?
D0			"A. A gram of methamphetamine can begin at $50. For comparison purposes, a gram of cocaine costs about $100. For this reason, meth is often referred to as the ""poor man's cocaine."""
D0			Q.  How serious is the methamphetamine problem?
D0			A.      The methamphetamine problem is serious and spreading. In recent years, use of the drug has spread from the West to the Midwest. As a result, meth-related emergency room episodes doubled between 1991 and 1994, and the number of meth-related deaths tripled. Seizures of clandestine laboratories and along the Southwest border also increased during this time period.
D0			More importantly, methamphetamine is a triple killer and extremely dangerous: First, it is a cheap, highly addictive, long-lasting stimulant that often induces violent behavior; Second, labs used to manufacture meth present a high risk of fire or explosion, endangering nearby residents; and third, the toxic wastes produced by meth labs are often dumped on the ground and in waterways, posing an environmental threat to entire communities.
D0			Q.      Why are you only providing meth data for 9 cities? Is there data on other cities?
D0			A.      The Drug Use Forecasting System collects meth data for 23 cities across the country. The methamphetamine use amongst the arrestees tested in the other 14 cities was so low, it was determined to be insignificant. By insignificant, we mean less than one percent.
D0			Q.  Doesn't the drop in the numbers for methamphetamine mean that·we're just generating hysteria about methamphetamine when the problem is really disappearing?
D0			A.      Not at all. I am very encouraged by the new, lower numbers. But we are just turning the corner. Now is not the time to  let  up.  The numbers  show  that when we work hard,  we  can have  some effect. Now,  we've got to redouble that effort and help to prevent the  spread  of  this dangerous  drug to  the eastern part of the U.S.
D0			    Q. If illegal drugs are such a big problem, then why didn't your new anti-gang bill contain new drug provisions? Idrugsumm.qa3   Page 3)
D0			        A. Our juvenile crime bill does contain increased penalties for people who sell drugs to kids and use kids to sell drugs. But we should keep in mind that existing federal drug laws are already pretty tough. Trafficking can carry up to  a life sentence.    ·
D0			But we also need to do is to make sure that local prosecutors have more resources to go after the gangs that pedal drugs to our kids. Our juvenile crime  bill  does that, too. ·
T0			Additionally, our anti-gang strategy calls for expanding after school programs. This will not only help us cut crimes when kids would be otherwise unsupervised, it will help schools get the message out that gangs, guns and drugs are dangerous.
T0			Q.      Mr. President, despite the 1994 Crime Act and tough drug laws, federal statistics show enormous increases in drug use among teenagers. Don't these figures show that you have failed and that you are taking the wrong approach?
D0			A.      I am deeply disturbed by the current trends in teenage drug use. General McCaffrey, the Attorney General and I have spent a great deal of time on this issue. That's why I've proposed a national media campaign, leveraged with private sector resources, to reach the 68 million kids at risk in this country.
D0			That's also why we need more programs to stop crimes and drug use from happening in the first place. We need a place for young people to go in those hours after school when they are unsupervised. If we don't, they may just wind up on a street corner using drugs or getting involved in delinquent or criminal activity. I've asked Congress to provide funds for after-school programs and for programs for at -risk youths-- so we could keep kids off the streets and out of trouble. I was disappointed that the House didn't include these provisions in its juvenile crime bill, but I'm hopeful that we'li be successful in the Senate.
D0			Money Laundering
D0			Q:  Could you briefly describe the proposed regulations on money  laundering?
D0			A:  When I learned of the successes of the New York Geographic Targeting Order (GTO) in dramatically reducing the flow of narcotics proceeds to Columbia, I asked the Treasury Department to examine ways to extend the GTO nationally.     • c     drugsumm.qa3    Page 4]1
D0			"Today's regulations are a response to my request. There are three proposed rules which will be published today.  The most  fundamental  of  these proposals is to register ""money services businesses"" generally,  which includes money transmitters or remitter, money order issuers and sellers, travelers check issuers and sellers, retail currency exchanges, and check cashers."
D0			The second proposed regulation  would  extend  the  suspicious  activity reporting requirements  -  already  in  place  with respect to banks - to money transmitters and issuers, sellers and redeemers of traveler's checks or money orders.
D0			The final proposed regulation essentially makes the New York GTO apply nation-wide and on a permanent basis. Under the proposed rule, money transmitters would be required to report currency transactions of $750 or more that involve the transmission of funds to any person outside of the United States. The rule also requires the remitters to verify the identity of the person sending the funds.
D0			Q:  When will these proposed regulations become effective?
D0			A:      There will be a 90-day comment period that begins today. We will then review the comments and make any appropriate changes to the rules. Once that is complete, we will publish the final rule. We hope to  do this by January 1, 1998.
D0			Therules regarding suspicious activity reporting and the new $750 reporting threshold will take effect 30 days after the final rules are published. Money services businesses will have 180 days from publication of the final rules to register with FinCEN.
D0			Q:  What are the current reporting requirements for sending money transmissions outside the U.S.?
D0			A:  Currently, no record has to be kept for any transmission under $3,000. For transmissions of $3,000 or more, the money transmitter must keep a record of the transmission. For transmissions of $10,000 or more, the money transmitter must fill out a Currency Transaction Report or CTR and file it with the IRS.
D0			Q:  Why the $750 threshold?
D0			A:      Our experience with the El Dorado Task Force indicates that most legitimate money transmissions are between $250 and $500, and that most of the ,. ·:  ijdrugsumm.qa3  Page 5] abuse by money launderers occurs above this level. Thus, we made the threshold $750 so as to exclude the majority of legitimate businesses from reporting requirements.
D0			Q:  Money transmitters are used primarily by people who do not have bank accounts -the poor and immigrants. Isn't it then discriminatory to have a $750 threshold for transmitters and not banks?
D0			A:      We do not believe the proposed regulations are discriminatory. The $750 amount applies to wires purchased in cash that are sent anywhere outside the United States. We did not focus on any particular country or region.
D0			Also, these regulations do not prevent anyone from wiring money anywhere. You can pay cash to send $100,000 to Colombia tomorrow, so long as you fill out a form and provide a photo ID. The proposed rules are designed to stop the abuse of the money transmitter industry by criminals by collecting information, not to prevent legitimate transactions.
D0			Banks are already subject to extensive regulation. Today's proposed rules are intended to deal with a relatively unregulated area of the financial services industry -  the money services businesses.
D0			GENERAL DRUG POLICY QUESTIONS
D0			    a. Why do you think spending $175 million on an ad campaign will reduce drug use    among our youth?
D0			A.      The central challenge we face is to reverse the surge in youth drug rates-­ this is the focus of my 1997 National Drug Control Strategy and it is the primary concern of the mayors. My targeted anti-drug advertising campaign-­ which would involve about 1 percent of the federal counterdrug budget-­ holds the promise to change our youth's relaxed attitudes toward drugs. We have 68 million kids who are vulnerable to drugs. It is imperative ·that we get our kids accurate information about drugs.
D0			Q.      What do you think of the Sentencing Commission's recommendations on penalties for crack and powder cocaine?
D0			A.      Last month, I commended the Sentencing Commission for moving forward with recommendations to Congress to reduce the di_sparity between crack and powder cocaine penalties. My Administration will give them very serious consideration.  I have asked Attorney General Reno and General Mccaffrey to review the Sentencing Commission's recommendations and report back to me by the end of June.     • l[drugsumm.qa3    Page6]
D0			"However, I continue to believe that our sentencing laws must reflect that crack cocaine is a more harmful form of cocaine. The Sentencing Commission's new recommendations do so. Trafficking in crack, and the violence it fosters, has a devastating impact on communities across ""America, and any changes in penalties must ensure that more dangerous offenders receive tougher sentences."
D0			Q.      Isn't the National Action Plan put forward by the Mayors essentially a  criticism of your Administration's drug policy? Doesn't it call for more funds and different actions to be taken?
D0			"    A. I don't think so. On the contrary, I think the Mayors' Action Plan is complementary to our own National Drug Strategy. Both of our plans share the same number one priority: that drug use amongst our kids must be reduced. Both of our plans call for a comprehensive drug strategy that includes enforcement, treatment, prevention and education. And both of our plans recognize the importance of responding to the country's growing methamphetamine problem -- as well as cracking down on money laundering. While some of the details vary, are plans are largely similar. 05/19/97    12:07 .... ti-' --· ...... .,,-- ,· ,, """
T0			April 30, 1997
T0			Rahm,
D1			"Per you request, attached is the current working  draft  of  the methamphetarnine report as of this time. Please note that neither  General  McCaffrey  nor the Attorney  General  have seen or passed on this document and that it is very much of a  work  in progress  and  very clearly a DRAFT. Most particularly, it needs a great deal of editing by way of tightening, grammar and syntax. ONDCP has graciously  agreed  to work  on this part of  the project  and we anticipate being able to provide you with a ""cleaner"" version by the end of the week."
D1			Nonetheless, we would like to get as much feedback as possible  so  that our  final product incorporates all of your thinking, so that last minute revisions can be avoided and  so  that the President ultimately receives the very best product which can possibly be produced.
T0			DRAFT
D0			NATIONAL METHAMPHETAMINE STRATEGY UPDATE EXECUTIVE SUMMARY
D0			In April 1996, the Administration released the National Methamphetamine Strategy, which assessed the threat and outlined an action plan for efforts to reduce the spread of methamphetamine.    Since that time, the Administration has significantly enhanced its efforts to combat methamphetamine abuse and trafficking. While some progress has been made, we need to maintain our vigilance in the effort.
D0			The Methamphetamine Problem:    Methamphetamine is a dangerous synthetic stimulant drug that can create extreme aggressiveness among chronic users; it is cheaper than cocaine and produces a longer high.  Use of the drug has historically been concentrated in the West and Southwest, but there are indications that its popularity is spreading to the Midwest and eastward.   The clandestine laboratories that manufacture methamphetamine pose an environmental risk and public safety hazard, as toxic wastes are frequently dumped on the ground or into waterways.
D0			Legislation:    Based upon the Administration's initiative and persistence, Congress enacted the Comprehensive Methamphetamine Control Act of 1996 last October.    The Act strengthens criminal penalties for methamphetamine trafficking and establishes new controls over precursor chemicals.
D0			"Law Enforcement:    The Administration has significantly stepped up its efforts in methamphetamine law enforcement, particularly with respect to the Organized Crime and Drug Enforcement Task Force [""OCDETF""] efforts and the establishment of a Midwest High Intensity Drug Trafficking Area [""HIDTA""].  As of September 1996, all U.S. Attorneys have provided district plans assessing the current threat and ways to address it, and establishing coordination groups among community agencies and groups. Numerous methamphetamine cases have been successfully investigated and prosecuted by federal agencies, in close coordination with the state and local law enforcement agencies."
D0			Prevention and Education:   The Department of Education is conducting meetings to assess the need for a prevention and education strategy on methamphetamine and will send guidance to local schools to reduce methamphetamine use. A $10 million fund has been authorized from the Forfeiture Fund for methamphetamine reduction activities, and requests are currently being reviewed.
D0			Treatment:  As of today, there is no specific treatment protocol for methamphetamine; however, the Administration is funding the study of users' behavior patterns to formulate appropriate protocols.
D1			Data Collection:    The National Institute of Justice's Drug Use Forecasting Report is due to be released in May 1997, which will include substantial data on methamphetamine abuse.    The National Institutes of Health is also conducting an in-depth study of the methamphetamine user and will present its preliminary findings at a national conference.
D1			Conferences:    More than 400 people from all over the country and many diverse disciplines have participated (or will participate) in methamphetamine conferences to share information, increase understanding, and propose recommendations to improve the nation's response to the methamphetamine problem.
D1			Publications:       The Office of National Drug Control Policy published two documents in January 1997 on methamphetamine Pulse Check:  Methamphetamine Trends in Five Western States and Hawaii and Recent DAWN Data on Methamphetamine and Speed. The next edition will be released later this month.
D0			REPORT ON METHAMPHETAMINE ABUSE AND TRAFFICKING IN THE UNITED STATES:   An Update of the National Methamphetamine Strategy
D0			"    I. Introduction. The trafficking and abuse of methamphetamine -- a highly destructive, addictive and violence-causing synthetic drug -­ continues to be a national problem.  Methamphetamine, also known on the street as ""crank,,.. ""ice,"" and ""speed,"" is a dangerous synthetic stimulant that results in an addiction cycle and physiological trauma· similar to that associated with ""era.ck"" cocaine use.   Methamphetamine may be injected, smoked, snorted, or ingeste.d orally, making it increasingly attractive to casual users."
D0			        A. Historical Background.
D0			"Until the early 1990s, methamphetamine was largely associated with motorcycle gangs who supplied users in various parts of the United States.   Available data show that in the last few years, methamphetamine abuse has risen significantly in the West and Southwest portions of the country.    The Drug Use Forecasting [""DUF""] statistics (released in July 1996) confirmed that methamphetamine use was highest in western and southwestern locales. According to the Drug Abuse Warning Network [""DAWN""], between 1989 and 1995, the estimated number of nationwide emergency-room drug abuse episodes involving methamphetamine     • doubled, and between 1991 and 1994, the number of methamphetamine deaths nearly tripled."
D0			"The methamphetamine problem has been spreading into the Midwest and eastward into states such as Arkansas, Georgia, and Florida.    For example, in 1996, the Drug Enforcement Administration [""DEA""] seized 236 clandestine methamphetamine laboratories in Missouri."
D0			Well-organized poly-drug organizations with roots in the Mexican communities on both sides of the border have seized control of methamphetamine trafficking, using sophisticated chemical procurement, manufacturing and transportation techniques. The emergence of the Mexican drug trafficking organizations and their extensive involvement in methamphetamine production and distribution has re-defined the nature of the problem in the United States.   According to the El Paso Intelligence Center, the amount of methamphetamine seized along the southwest border increased dramatically in recent years -­ nearly 100-fold between 1992 and 1994.
D0			Unlike the cocaine business where Mexican traffickers are forced to rely upon their Colombian counterparts as primary suppliers, the Mexican organizations need n?t depend upon outside sources to manufacture methamphetamine. Once the precursor chemicals are obtained, Mexican organizations control all links of the entire production, transportation, and distribution chains -- and therefore, unfortunately, gain virtually all of the illicit profits. The Mexican organizations that dominate wholesale methamphetamine trafficking are capable of producing unprecedented quantities of high-purity methamphetamine in large­ scale laboratories.
D0			Methamphetamine also poses a unique public health and environmental hazard because of the nature of its manufacturing process.  The toxic properties associated with chemicals in and around methamphetamine laboratories introduce special health risks to law enforcement agents and the neighboring public; the incendiary and explosive nature of these chemicals further adds to the public safety risks.  These hazards and challenges warrant special precautions and training.
D0			        B. The Administration's Response.
D0			As a result of this growing methamphetamine threat, in February 1996, the Administration organized and coordinated a National Methamphetamine Conference in Arlington, Virginia to raise the public awareness of the increasing problem.    Over 200 representatives from federal, state, and local law enforcement agencies nationwide participated in the Conference, and for three days, experts shared their experiences, successes, and setbacks in their fight against methamphetamine.
D0			"In response to the methamphetamine threat, the President released the National Methamphetamine Strategy [the ""Strategy""] in April 1996. The Strategy assesses the methamphetamine threat, identifies the issues, and draws an action plan to avert the spread of methamphetamine, which, if unchecked, would become a national scourge."
D0			"The Strategy incorporates many of the recommendations from a broad spectrum of the law enforcement community.   It also recognizes that in order to tackle the methamphetamine and precursor chemicals problem, the Government must adopt a multi­ disciplinary approach, including legislation, law enforcement, training, chemical regulation, international cooperation, environmental protection, education, and treatment. Therefore, the Strategy called upon the collective wealth of experience and expertise of the Departments of Defense, Education, Health and Human Services, Justice, State, Treasury, the Environmental Protection Agency, the Office of National Drug Control Policy [""ONDCP""], and other noted experts and scholars."
D0			    II. The Comprehensive Methamphetamine Control Act of 1996.
D0			"Based upon the Administration's initiative and persistence, Congress took an important step when it enacted the Comprehensive Methamphetamine Control Act of 1996 [the ""Act""), which was signed into law on October 3, 1996.    The Act includes many elements that had been suggested in the National Methamphetamine Strategy, including increased penalties and regulatory provisions for precursor chemicals."
D1			"Specifically, the Act directs the U.S. Sentencing Commission to increase penalties for trafficking in methamphetamine and its precursor chemicals to reflect the nature of such offenses, their relative harm to society, and the need for aggressive law enforcement action.   It also requests that the Commission consider significant penalty enhancements for laboratory operators who mishandle ignitable, corrosive, reactive, and toxic chemicals so as to pose a risk to public safety and the environment.    The Department of Justice [""DOJ""] is attempting to ensure that the Sentencing Commission's Guidelines, currently in the drafting phase, reflect the legislative intent to increase penalties substantially for methamphetamine offenses."
D1			The Act includes tighter controls on retail sales of drug products containing key precursor chemicals:  ephedrine, pseudoephedrine or phenylpropanolamine.  Because methamphetamine must be synthesized from precursor chemicals, regulatory control of a select group of chemicals can impede clandestine production of the drug.
D0			    III. Methamphetamine:   A Top Law Enforcement Priority.
D1			The Administration continues to place methamphetamine enforcement efforts as a top priority.    We must continue our cooperative partnerships among federal, state, and local agencies and organizations.   There should be continued frank and candid conversations to discuss openly the difficulties faced by each region of the country.
D1			In 1996, at the request of the Attorney General, each U.S. Attorney assessed the methamphetamine problem in her/his district and together with the federal, state, and local agencies, came up with a plan to address the problem.  In some cases -- particularly, in the Midwest and California -- the U.S. Attorneys developed regional strategies.
D1			In addition, law enforcement agencies continue to develop intelligence and information on trafficking organizations and clandestine laboratories to assist in the monitoring of shipments of methamphetamine and its precursor chemicals -- with a special emphasis on major violent methamphetamine trafficking organizations. Based upon this information, federal, state, and local law enforcement agencies are selecting and pursuing the highest-level and most dangerous targets.
D1			 In addition, the Administration is addressing public safety issues connected with the illicit manufacture of methamphetamine. The environmental dangers presented by manufacturers of methamphetamine and the explosive potentialities pose significant hazards to private citizens and law enforcement personnel.
D0			 One sad example of the dangers of methamphetamine production occurred in Perris, California on April 19, 1997, when a fire exploded in a trailer home seriously burning two young children, ages 4 and 6. The investigators determined that the fire was caused by the mother of the two children attempting to extract pseudoephedrine from certain pharmaceutical tablets.  The mother was subsequently arrested on suspicion of manufacturing methamphetamine and four counts of child endangerment, and more than 1,400 bottles of pseudoephedrine were recovered from the scene. Such dangers must be addressed -- not only by law enforcement authorities -- but also in cooperation with public health and safety officials.
D1			        A. Drug Enforcement Administration Initiatives.
D1			 The DEA, in particular, has demonstrated its commitment to combat the spread of methamphetamine trafficking and abuse by undertaking significant law enforcement and educational efforts. DEA Clandestine Laboratory Enforcement Teams seized 879 clandestine methamphetamine laboratories -- 2.7 times the number seized (326) in 1995.    Current projections indicate that an even higher number of seizures will be achieved in 1997. [DEA map on lab seizures. 1 ]
D1			1   The above chart represents the laboratory seizures in which the DEA assisted or participated; it does not, however, account for the numerous law enforcement actions by the state and local authorities.    ·
D0			In addition, DEA's Special Operations Division, since April 1996, has funded or assisted in approximately 80 major methamphetamine investigations of Mexican targets.   Many of these investigations involve the use of extensive court-authorized electronic surveillance and other sophisticated investigative techniques.
D0			 DEA has also provided substantial support to state and local law enforcement agencies in combatting the distribution of methamphetamine on our streets.   The DEA Domestic.Operations Section established a Special Enforcement Program entitled Operation VELOCITY which targets major methamphetamine organizations, as well as independent traffickers in the United States.
D1			" Moreover, the DEA Office of Diversion Control established a priority targeting system named Operation BACKTRACK which targets rogue chemical companies that supply clandestine methamphetamine laboratories.   Also, DEA, in conjunction with the California Bureau of Narcotics Enforcement [""BNE""), the Western State Intelligence Network, and the El Paso Intelligence Center, continues to work to establish a National Clandestine Laboratory Data Base, which will assist all law enforcement agencies in methamphetamine investigations and provide a national perspective on clandestine laboratories, based upon input from all law enforcement agencies.    DEA has formulated plans to purchase new safety equipment, such as air monitors, air purified respirators, laboratory trucks, fire-resistant clothing, and other tactical clothing for DEA agents and state and local officers who raid clandestine laboratories."
D0			        B. Successful Prosecutions.
D0			. United States Attorneys around the nation continue to acknowledge methamphetamine as a growing threat.   Numerous
D0			". There are two primary factors which contribute to the large increase in DEA seizures of methamphetamine laboratories --     (1) the spread eastward of clandestine laboratory activity; and     (2) the enhanced attention by law enforcement around the country. The spread eastward of methamphetamine manufacturers can.be attributed, in large part,·to the growth of small entrepreneurs using the ""Nazi"" method"" to produce small batches of methamphetamine (four ounces or less).   Their source of precursor chemicals frequently is pseudoephedrine tablets purchased at local retail outlets; approximately 680 tablets of pseudoephedrine yield one ounce of finished methamphetamine. methamphetamine cases have been investigated and prosecuted by federal agencies in close coordination and cooperation with the state and local law enforcement agencies, and many others have been prosecuted by local District Attorney's Offices throughout the country."
D0			. Indeed, in 1996, a High Intensity Drug Trafficking Area was designated by the Administration for a five-state region in the Midwest. This HIDTA will address the problem of methamphetamine use, production, and trafficking in Nebraska, Iowa, Kansas, Missouri, and South Dakota.
D0			. Of the many successful federal methamphetamine prosecutions, a few are summarized below:
D0			Life Sentence Imposed On Convicted Methamphetamine Trafficker.  On April 24, 1997, in the Eastern District of Washington, a federal court, for the first, imposed a life sentence upon a defendant convicted of charges relating to his methamphetamine manufacturing and distribution operations in Burns, Oregon and Alberta, Canada. Co-defendants received sentences of 30-year prison terms.       The convictions culminated a seven-month joint investigation involving the DEA, Royal Canadian Mounted Police, Harney County [Oregon] Sheriffs Office, Oregon State Police, and Lassen County [California] Narcotics Task Force.
D0			Methamphetamine Trafficker Convicted.   On April 4, 1997, in the Southern District of Texas, a defendant was convicted on four counts charging various methamphetamine offenses, including possession with intent to distribute 136 grams of methamphetamine and his attempt to possess more than BOO grams of 98% pure methamphetamine.
D0			Drug Transporters Indicted Following Largest Methamphetamine Seizure in the U.S.    On November 12, 1996, 11 defendants were indicted in the District of New Mexico, following the February 1995 seizure of almost 700 pounds of methamphetamine and 200 pounds of marijuana.   Two of the defendants are charged as principal administrators of a continuing criminal enterprise, the drug kingpin statute that is reserved for the highest echelon of participants within a drug trafficking organization.    The methamphetamine and marijuana, which originated in Juarez, Mexico, had been packed into molded fiberglass containers and loaded into the trailer at a warehouse in El Paso, and was being transported to Chicago.   This OCDETF investigation was conducted by agents of the DEA and U.S. Customs Service, as part of the Southwest Border Initiative.
D0			        ◦ Chemical Sales Company Owner Sentenced for Illicit Sale of Methamphetamine Precursor Chemicals.   On September 17, 1996, in the Western District of Texas, a defendant was sentenced to a significant term of imprisonment for possessing with intent to distribute 25 kilograms of phenylacetic acid, a precursor chemical used in the production of methamphetamine.  The defendant, an owner of a small chemical sales company in El Paso, was arrested as he attempted to sell the phenylacetic acid to a DEA informant.
D0			"        ◦ Largest Methamphetamine Trafficking Organization in Southeastern New Mexico Taken Down.   On July 17, 1996, in the District of New Mexico, 26 individuals were charged in a 28-count indictment alleging a conspiracy to possess with intent to distribute methamphetamine and related firearms charges, as well as forfeiture allegations against three pieces of land valued at more than $8,000,000.   The principal administrator of this organization and several of his family members were engaged in operating a continuing criminal enterprise. The organization, centered in Roswell, New Mexico, was responsible for transporting 500 pounds of methamphetamine from California to New Mexico. This OCDETF investigation was conducted by law enforcement agents from DEA, the Federal Bureau of Investigation [""FBI""], U.S. Marshals Service, New Mexico State Police, Roswell Police Department, and Artesia Police Department."
D0			        C. Joint Task Force and Working Group Efforts.
D1			 In accordance with the Administration's goals of maintaining an open dialogue on methamphetamine concerns, several working groups and task forces have been established to share information and discuss pending issues.    Following a methamphetamine·strategy meeting sponsored by DEA and BNE in May 1996 in Sacramento, California, two working groups were established to address improvements in investigative approaches to methamphetamine cases and prepare a model for successful investigation and prosecution of rogue chemical company targets.
D1			" The U.S. Attorney for the Southern District of California has formed a precursor chemicals working group [the ""Precursor Committee""), primarily involving the districts that form the new OCDETF Southwest Region, in close coordination with the DOJ Criminal Division and the DEA Diversion Division. Among its goals is to develop a priority list of targeted chemical corporations that are suspected of trafficking in precursor chemicals.   The Precursor Committee has also prepared an Investigative Techniques and Prosecution Tactics Outline Regarding Rogue Chemical Companies and facilitated intelligence sharing among agencies and prosecutors."
D1			" The second group, the California Prosecutors Working Group, consists of Assistant U.S. Attorneys [""AUSAs"") from the four judicial districts in California and Deputy District Attorneys from selected California District Attorney's Offices.   The Working Group is addressing the following:  (1) discovery and ethical issues associated with methamphetamine laboratory cases in which hidden transponder devices are utilized; (2) responses to common defenses utilized in methamphetamine and precursor chemical cases; and (3) successful use of sentencing enhancements in state and federal prosecutions."
D1			 The Southwest Border Methamphetamine Contacts Group, consisting of AUSAs from each of the relevant districts, will facilitate coordination of inter-district investigations of rogue chemical companies.    The San Diego County Methamphetamine Strike Force, composed of community leaders from 70 federal, state, and local agencies from law enforcement, health services, state courts, and drug treatment centers, has developed an action plan in the areas of interdiction, prevention, intervention, and treatment.
D0			        D. Education and Training.
D1			. The Administration believes that the unique sensitivities surrounding the methamphetamine problem warrant special training and awareness.  In addition, DOJ's Advocacy Institute and Office of Legal Education have developed and offered a course on methamphetamine prosecutions.    This course covered the operations of methamphetamine laboratory, distribution patterns of methamphetamine, search and seizure issues, precursor chemicals regulations, pro-active investigations, and prosecutive strategies.  Training sessions continue to be coordinated by the U.S. Attorneys from the Southern District of California and the District of Nebraska to share techniques and lessons learned with prosecutors in the Midwest districts.
D1			 In addition, DEA has nearly doubled the number of clandestine laboratory certification training schools offered to state and local law enforcement from seven in FY 1996 to 13 in FY 1997 and established two remote training sites in San Diego and Kansas City.   These schools will provide training for 520 local officers this year.
D1			 Furthermore, DEA is reviewing the possibility of additional chemical hazards training for law enforcement agents, especially in light of the toxic and flammability risks involved. For instance, in March 1997, a DEA Special Agent in Blackburn, Missouri inhaled some dangerous acidic fumes in a raid on a clandestine methamphetamine laboratory; the agent suffered some minor burns to the nostril area and was taken to the hospital for treatment.
D1			 DEA has funded a 24-hour methamphetamine hotline in its San Diego Field Division to provide law enforcement, treatment, and preventive services to San Diego County at no cost. DEA has also joined forces with organizations -- such as the Partnership for a Drug Free America and other entities representing prevention, law enforcement, treatment, and medical professionals -- to provide information and lectures on substance abuse to communities throughout the United States.   DEA's Operation VELOCITY is producing a videotape production to educate law enforcement officers on some of the chemical hazards of clandestine laboratory investigations.  Clandestine laboratory awar.eness posters are being distributed to state and local clandestine laboratory enforcement teams throughout the United States.
D1			 Two Methamphetamine Conferences have been scheduled to assess progress and solicit input from the States for revision of the National Methamphetamine Strategy. The first, a western regional conference, was held on January 12-13, 1997 in San Francisco, California. This Conference was co-hosted by Senator Feinstein, and over 160 persons participated from six states; it was well-received.    The second Conference will take place on May 28-30, 1997 in Omaha, Nebraska and will be co-hosted by Senator Kerrey.
D1			" These Conferences bring together policy makers, researchers, public interest groups, law enforcement, treatment, and prevention specialists to share information, increase understanding, and make recommendations on improving the nation's strategic response to this growing problem.    The Attorney General, Director of the National Institute of Justice [""NIJ""], and the Director of the National Institute of Drug Abuse [""NIDA""] will address this National Conference."
D0			    IV. International Efforts.
D1			Mexico-based organizations are now predominant in methamphetamine and precursor chemicals trafficking.  The Administration has been advising and training our foreign counterparts -- particularly in Mexico -- and on ways to curb methamphetamine trafficking.    They have been encouraged to implement meaningful controls to prevent smuggling and diversion of precursor chemicals.   Further, the Administration has been augmenting the role of the existing U.S.-Mexico working group on precursor chemicals, which oversees the training of Mexican officials and the mechanics of the exchange of chemical information with Mexico.
D0			    V. Demand Reduction Efforts.
D0			        A. Education and Prevention.
D1			 The Administration continues to stress the need for public awareness with respect to the methamphetamine threat.    All segments of our society -- including law enforcement, teachers, judges, social workers, and public health officials -- should learn about the hazards posed by this drug and should proclaim its dangers to America's youth.
D1			 DOJ has worked to launch the Methamphetamine Interagency Task Force, to examine the best ways to reduce demand of methamphetamine, as required by the Act.  This Task Force which will bring together experts from all over the country to design, implement, and evaluate the education, prevention, and treatment practices and strategies of the Federal government with respect to methamphetamine and other synthetic stimulants.
D0			        B. Collection Of Dat .
D1			"The NIJ is also expanding its DUF program from 23 to over 40 sites in 1997, and the program will be renamed the Arrestee Drug Abuse Monitoring [""ADAM""].    This program is important in tracking the spread of an emerging drug like methamphetamine and will  · provide timely data about drug trends from a select population. The next DUF Report on methamphetamine use is due to be released in May 1997."
