Annotator1	Annotator2	Resolve1&2	Paragraph
T0	T0	T0	Jose Cerda III 05/04/98 08:43:39 PM Record Type: Record To: Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP cc: Laura Emmett/WHO/EOP, Leanne A. Shimabukuro/OPD/EOP, Michelle Crisci/WHO/EOP Subject: McCaffrey Memo BR/EK/Rahm:
D1	D1	D1	I spoke to Staff Sec. about the McCaffrey scheduling memo. All they need is a reaction from us -- e-mail would be fine -- so they can incorporate it in a quick cover note. They'd like to send it in to the President during his office time tomorrow. If the following is okay w/you, I'll cc staff sec. and tell them to work from this ... jc3
T0	T0	T0	Forwarded by Jose Cerda 111/0PD/EOPo n 05/04/98 08:41 PM
T0	T0	T0	Jose Cerda III 05/04/98 07:27:24 PM Record Type: Record To: Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP cc: Michelle Crisci/WHO/EOP, Leanne A. Shimabukuro/OPD/EOP bee: Subject: McCaffrey Memo BR/EK:
D0	D1	D1	Here are my comment/recs on McCaffrey's scheduling memo to the President:
D1	D1	D1	1. National Rollout of the Youth Media Campaign. We should support a roH-0111 of this signature anti-drug initiative. However, for the President not to be disappointed, we need to make sure Rahm takes the lead in getting ONDCP to come up with some specific announcements – i.e., new anti-drug ads, additional private sector partners and commitments, results from the 6-month/12-city pilot, etc.
D1	D1	D1	2. U.N. Special Session on Drugs. I understand scheduling has already committed to do this, and that NSC is taking the lead. There is very little of our stuff here.
D1	D1	D1	3. Drug-Free Communities Rollout. The President just signed off on the proposed candidates for the Drug-Free Communities board, and Personnel says that it will take another 4 to 6 weeks to fully vet these folks. I would not, however, recommend this as a stand-alone event. The board does not include any really big names, and the grants are so small ($10 million). Moreover, the Hill Dems were not happy when we did a signing ceremony with the R's on this. They hate that the R's vote against funding for virtually every other community-based drug program -- to the tune of hundreds of millions of dollars -- and then turn around and support these tiny grants for community organizations. If anything, we should roll this into the media campaign announcement. It will allow us to say we're linking our national ant-drug message with action at the grass roots.
D1	D1	D1	4. President's Drug Advisory Council. This is a bit of a problem. As I've mentioned, QMB -for themselves and on behalf of various agencies -- has expressed serious concerns about ONDCP wanting to discuss its performance measurement system at this meeting. I would defer Them on when it’s appropriate to do this.
T0	T0	T0	Jose
T0	T0	T0	EXECUTIVE OFFICE OF THE PRESIDENT OFFICE OF NATIONAL DRUG CONTROL POLICY Washington, D.C. 20503 April 29, 1998 Dear Mr. Speaker:
D0	D0	D0	Due to a scheduling conflict, am unable to attend your event tomorrow. Look forward to seeing the results of your efforts. Continue to believe that the key to our success in combating drugs remains a united, nonpartisan commitment.
D0	D0	D0	Over the last two years, the Administration and the Congress have been able to work together to deliver a number of important victories against drugs.
D0	D0	D0	• With Congress' help, we put in place a $195 million Anti-Drug Youth Media Campaign that is producing real progress. Preliminary results from the Campaign's first pilot phase show that 97 percent of the people in these media markets say they have seen our ads. Eighty percent say that the ads encouraged conversations about drug use.
D0	D0	D0	• Together, we also succeeded in establishing the Drug-Free Communities Program, which will soon empower community anti-drug groups in countless towns and cities across the nation.
D0	D0	D0	"• We have mobilized millions of Americans to fight youth drug abuse through our ''Prevention Through Service Alliance."""
D0	D0	D0	• On the supply reduction front, we have also achieved real gains, including, for example, a 40 percent reduction in Peruvian cocaine production over the last two years.
D0	D0	D0	• We have improved law enforcement, putting more cops on beats across the nation, establishing new strong measures to combat money laundering, and taking some of the deadliest weapons out of the hands of the dealers, gangs and druglords.
D0	D0	D0	This sort of comprehensive approach, embodied in our National Drug Control Strategy, requires the unflinching support of all segments of the American people to succeed. For that very reason, we cannot allow partisanship to unbalance our counter-drug policies. The taint of partisanship would only cause us to lose vital ground in our efforts to reduce drug abuse and its consequences in America down to a historic new low. Your support, and that of all the members of Congress who take their leadership from you, in maintaining unity of purpose is essential. America can ill afford us to shift our attention from our real goals -- reducing the demand for drugs through education and prevention, and breaking the sources of supply through law enforcement and international cooperation.
D0	D0	D0	The Administration's counter-drug agenda, much of which is reflected in your current thinking, will build upon these successes. It is imperative that we: expand programs to break the cycle of drugs and crime, particularly through increased treatment within the criminal justice system; strengthen prevention efforts, such as the Drug Free Schools Program, that target our nation's young people; reauthorize the Office of National Drug Control Policy; and, sign into law a new juvenile justice bill. These are just four of the many areas where a nonpartisan commitment to progress over politics can make a real difference for the American people.
T0	T0	T0	Respectfully, Barry R. McCaffrey Director
T0	T0	T0	The Speaker of The House United States House of Representatives Washington, D.C. 20515
T0	T0	T0	Jose Cerda III 01/06/98 01:14:47 PM Record Type: Record To: Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP cc: Michelle Crisci/WHO/EDP, Leanne A. Shimabukuro/OPD/EOP Subject: Drug Miscellany Bruce/Elena:
D1	D0	D0	"I'm red dotting the Gingrich speech to you, in case you want to skim it (it's actually a pretty good speech, I think) and read the three paragraphs on drugs. Basically, he lists a drug-free America as his first out of four priorities (education, pensions/retirement and taxes are the other three), and he says that Congress will pass a bill this year to expand McCaffrey's authority so he can develop a ""World War II-style victory plan."" He also mentions ""sealing up” the border  and states that, generally, it will take us about 10 to 12 years to reach our goals on all of the four priority issues."
D1	D1	D1	"On a separate note: Joe Califano's group (CASA), with McCaffrey in tow, will be releasing a study at the Press Club on Thursday at 10 am showing that 80% of the nation's offenders have a link to alcohol or drug use. He will call for ""opening a second front in the drug war"" to treat and train these offenders. Thus, I think if Rahm wants to do the radio address on the directive (Leanne's working up a draft), we should think about leaking the directive on Thursday to get in the stories. In fact, even if we don't do the radio address on this, we should still condiser leaking the directive for Thursday. I'll send a copy of CASA's draft press release."
T0	T0	T0	Jose
T0	T0	T0	"Jose Cerda Ill Record Type: Record 09/24/97 06:44:41 PM To: Michelle Crisci/WHO/EOP, Bruce N. Reed/OPD/EOP, Elena Kagan/OPD/EOP cc: Subject: Proposed Drug ""Blueprint"" and note to Speaker Gingrich Rahm/Bruce/Elena:"
D1	D1	D1	"Met w/OMB today to go over General McCaffrey's proposed letter to Gingrich and ""Blueprint"" report to Hill. OMB, the agencies and I are very concerned about the lofty promises being made in the proposed document and letter (i.e., reducing drug use by 50%, cutting drug crime rates by 30%, etc.)."
D1	D1	D1	OMB is especially concerned about McCaffrey's report and letter forcing the Administration's hand on budget issues and conceivably violating the Balance Budget Agreement. They want McCaffrey's letter to Gingrich amended and the report held and coordinated w/the overall budget process. Raines intends to send a brief memo late tonight/early tomorrow (draft attached) to Erskine and Rahm suggesting as much.
D1	D1	D1	McCaffrey is scheduled to meet w/Gingrich tomorrow afternoon and is sure to be b*llsh*t if he can't have his report/letter in hand. (Also, I heard he's trying to get on Raines' calender first thing in the a.m.). Justice, Treasury and HHS are now only realizing what's in McCaffrey's report/letter and are likely to be b*llsh*t if they go to the Hill in their current form. I expect that you may all encounter this dilemma at tomorrow's senior staff meeting or soon thereafter. Call me if you have Q's.
T0	T0	T0	Regard, Jose
T0	T0	T0	"MEMORANDUM TO THE CHIEF OF STAFF FROM: Frank Raines SUBJECT: ONDCP Document Entitled ""Blueprint for a Drug Free America"""
D1	D1	D1	"Last week ONDCP circulated a draft document entitled ""Blueprint for a Drug Free America."" The document lays out ""performance targets"" for the conduct of the anti-drug abuse program in the next five - ten years. The targets and dates are aggressive. For example, among the targets are the following: 1) 50 percent reduction in the overall rate of illicit drug use in the U.S. by 2007; and 2) 50 percent reduction in the available supply of drugs in the U.S. by 2007. The document indicates that the proposed performance targets must be supported by funding if they are to be realized."
D1	D1	D1	We have no evidence that would suggest that the draft goals can be achieved without substantial increases in Federal drug budgets in 1999 and beyond. Several agencies have made similar complaints to ONDCP (e.g., Justice and Treasury). As such, release of the document would be problematic and would imply FY 1999 budgetary trade-offs not yet made in favor of anti-drug spending and against other domestic discretionary spending. We suggest that the document be withheld until after submission of the 1999 President's Budget, when all agencies must submit their performance plans and targets to Congress. Those plans must be directly linked to multi-year Presidential budget request levels.
D1	D1	D1	General McCaffrey is likely to be upset if the document is not released. His likely arguments for release, beyond his desire to pursue a vigorous fight against drug abuse, will be:
D1	D1	D1	-- The 1997 President's Drug Strategy released by ONDCP this spring indicates that performance measures will be provided to Congress this fiscal year (FY 1997).
D1	D1	D1	-- General McCaffrey is supposed to meet with the Speaker tomorrow afternoon (Thursday), and would like to provide the Speaker with this document. (Apparently, the Speaker wants even more aggressive performance measures than those outlined by ONDCP).
D1	D1	D1	-- Without release of the document, the Speaker may decide to delay reauthorization of ONDCP. (Because ONDCP is due to receive 1998 appropriations anyway, the threat of a lack of reauthorization is not terribly significant.)
T0	T0	T0	Record Type: Record To: Elena Kagan/OPD/EOP, Thomas L. Freedman/OPD/EOP, Leanne A. Shimabukuro/OPD/EOP cc: Subject: Briefing
D0	D0	D0	This is from Mark Kleiman at the UCLA Public Policy School. He used to be at the Kennedy School.  He has been extremely helpful to us over the years on drug issues and ideas and this looks like it could be a helpful forum. I sent it to Rahm, too. Forwarded by Dennis K. Burke/OPD/EOP on 04/17/97 03:18 PM
T0	T0	T0	Christa Robinson 02/12/9805:21:48PM Record Type: Record To: Ann F. Lewis/WHO/EOP, Paul E. Begala/WHO/EOP, Bruce N. Reed/OPD/EOP cc: Elena Kagan/OPD/EOP, Michelle Crisci/WHO/EOP Subject: Radio Address
D0	D0	D0	In addition to talking about the National Drug Control Strategy, the President will be announcing the results of a new study from the Justice Department Bureau of Prisons. The study indicates that federal prisoners who were drug tested and treated (through the voluntary program that was part of the 94 Crime Bill) were 73% less likely to be rearrested and 40% less likely to use drugs again after their release.
D0	D0	D0	Presidential Directive on Coerced Abstinence in the Criminal Justice System January 12, 1998 Announcement
D0	D0	D0	• Today, the President directed the Attorney General to take the necessary steps to: (1) require states to determine the level of drug use in their prisons and report annually on their progress; (2) grant states the flexibility to use their federal prison funds for drug detection, offender testing and drug treatment; and (3) work with states to enact stiffer penalties for drug trafficking into and within correctional facilities. The President also announced that his FY 1999 budget will include nearly $200 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system. Towards a National Policy of Coerced Abstinence
D0	D0	D0	• Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system. CASA' s study found that 1 .4 million offenders -- or 80% of the I. 7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse. Many other studies also confirm that the majority of individuals in the criminal justice system have similar drug histories.
D0	D0	D0	• Testing to Measure Progress. Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding. The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.
D0	D0	D0	• Helping States Get the Job Done. Today's directive asks the Attorney General to draft and transmit to the Congress legislation that will grant states the flexibility to use their federal prison construction and substance abuse treatment funds to provide the full range of drug testing, sanctions and treatment for offenders under criminal justice supervision. With this added flexibility, states could tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).
D0	D0	D0	"• Keeping Drugs Out of Prisons. Finally, the President's directive calls on the Attorney General to draft legislation, in consultation with the states, that would require states to enhance their penalties for drug trafficking into and within correctional facilities as a condition of receiving prison construction funds. The 1994 Omnibus Crime Bill contains tough penalties for similar crimes. The President believes we must have ""zero tolerance"" for drug use and trafficking within our nation's prison system."
D0	D0	D0	A Record of Accomplishment • President Clinton has consistently promoted a policy of drug testing, sanctions and treatment for offenders. Specifically, he has:
D0	D0	D0	Pushed for Drug Testing and Intervention in the 50 States. The President fought for and signed the legislation requiring states to drug test prisoners and parolees as a condition for receiving prison grants. States must now submit comprehensive drug testing and intervention plans for prisoners and parolees by March 1998 and implement them by September 1998. Today's actions directly build on this effort.
D0	D0	D0	Doubled the Number of Federal Arrestees Tested. President Clinton directed the Attorney General to create a program to drug test federal criminal defendants. Operation Drug TEST (Testing, Effective Sanctions and Treatment) funded a pilot program to test defendants immediately upon their arrest. In FY 1997, data from 24 judicial districts indicated that 56% of defendants (9,308) were tested -- a dramatic increase over the 28% (4,929) of defendants tested in the previous year. There was also a 190% increase in drug treatment for defendants over the same period.
D0	D0	D0	Expanded Testing and Treatment in Federal Prisons. Through his budgets and the 1994 Crime Act, the President has promoted coerced abstinence in the federal prison system. In 1997 federal prisoners were subjected to nearly 130,000 drug tests. Additionally, the number of inmates required to receive treatment increased by 3-fold (from 5,450 in FY 1993 to 17,943 in FY 1997).
D0	D0	D0	Multiplied the Number of Drug Courts. As part of the 1994 Crime Act, the President fought to launch a $1 billion initiative to spread Drug Courts across the country. Drug Courts use drug testing, sanctions and -- when necessary -treatment to cut crime and addiction. Drug Courts have increased from a mere handful in 1993 to more than 200 that are operational today.
D0	D1	D0	Increased Resources in FY 1999 Budget. The President's FY 1999 Budget will continue the Administration's policy of drug testing, sanctions and treatment. In particular, the budget includes $197 million for related programs:
D0	D0	D0	"""Zero Tolerance""lnitiative for Drugs in Prison Questions and Answers January 12, 1998"
D0	D0	D0	Q. What is the President announcing today?
D0	D0	D0	A. Today, the President signed a directive to the Attorney General calling on her to take the necessary steps to:
D0	D0	D0	(1) Require states to determine the level of drug use in their prisons and report annually on their progress. Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding. The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.
D0	D0	D0	(2) Give states the flexibility to use their federal prison funds for drug detection, offender testing, and drug treatment. The Attorney General will draft and transmit to the Congress legislation to give states the flexibility to use their federal prison construction and substance abuse treatment funds for the full range of drug testing, sanctions, and treatment for offenders under criminal justice supervision. This will allow states to tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).
D0	D0	D0	"(3) Work with states to enact stiffer penalties for drug trafficking into and within correctional facilities. Finally, the President's directive calls on the Attorney General to draft legislation, in consultation with the states, that would require states to enhance their penalties for drug trafficking into and within correctional facilities as a condition of receiving prison construction funds The 1994 Omnibus Crime Bill contains tough penalties for similar crimes. The President believes we must have ""zero tolerance"" for drug use and trafficking within our nation's prison system."
D0	D0	D0	President also announced that his FY 99 budget will include $197 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system-including $85 million for a new drug testing and sanctions progran1 for states and localities.
D0	D0	D0	Q. How bad is the problem? Is this directive really needed?
D0	D0	D0	A. While crime rates continue to drop and overall drug use is down, illegal drugs remain an enormous factor behind the level of crime and violence in America. Drug addicts are involved in approximately 3 to 5 times the number of criminal incidents as arrestees who do not use drugs. Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system. CASA's study found that 1.4 million offenders -- or 80% of the I. 7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse.
D0	D0	D0	Drug test results and anecdotal information reveal that even while incarcerated, offenders can gain access to drugs. In drug tests conducted last year, approximately 2 percent of offenders in federal prison and roughly 9 percent of inmates in state facilities tested positive for drugs.
D0	D0	D0	President Clinton believes that our criminal justice system should reduce drug demand -not prolong, enhance, or tolerate it. We know that drug testing'and treatment can help to break the cycle of drugs and crime. Convicted offenders who undergo drug testing and treatment while in prisons and after release are approximately twice as likely to stay drugfree and crime-free as those offenders who do not receive drug testing and treatment. Today's directive and the resources proposed in the President's budget will help us get to zero tolerance for drugs in prison and to helps state to cut crime and recidivism linked to drug abuse.
D0	D0	D0	Q. How is this different from previous actions taken by this Administration to address this issue? Is this anything new?
D0	D0	D0	A. The President's action today builds on his strong record of accomplishment in this area. In 1996, the President launched the first comprehensive effort to address the drug problem in our state criminal justice systems. President Clinton fought for and signed legislation to require states-- whose criminal justice systems house the vast majority of drug dependent offenders-- to drug test prisoners and parolees as a condition of receiving federal prison grants. Under the President's initiative, states must submit comprehensive plans of drug testing and intervention for prisoners and parolees by March 1, 1998 and implement them by September 1, 1998.
D0	D0	D0	Today's directive complements tlie President's earlier initiative by helping us to chart the states' efforts to reduce drug use and availability in their prisons. The directive also makes more resources available to states to help them get the job done
D0	D0	D0	The President has taken numerous other actions to combat the problem of drug abuse by offenders involved in the criminal justice system including: doubling the number of federal arrestees drug tested in 24 judicial districts; fighting to launch a $1 billion initiative to spread Drug Courts across the country; and expanding drug testing, intervention and treatment in Federal prisons through his budgets and the 1994 Crime Act.
D0	D0	D0	Q. Is the federal government tracking the problem of drug use in its own prisons? What are you doing about the drug problem in federal prisons?
D0	D0	D0	A. Under the leadership of Attorney General Reno, the federal Bureau of Prisons is carrying out model programs in drug testing, drug treatment, and drug detection.
D0	D0	D0	Drug Testing. In 1997, federal inmates were subject to 127,460 drug tests. Two percent of tests were positive, as compared to the 9 percent average for state correctional systems. Prisoners testing positive for drugs are appropriately punished and follow up tests are scheduled regularly to ensure they stay clean. Drug testing of correctional officers, and other selected employees is also an established policy in the Federal Bureau of Prisons.
D0	D0	D0	Drug Treatment. In compliance with the 1994 Crime Law, drug treatment is provided to 100 percent of eligible inmates prior to their release from Bureau custody. In FY 97, nearly 31,000 inmates participated in Bureau treatment programs. The number of institutions offering residential treatment has grown from 32 to 42 since FY I 994.
D0	D0	D0	Drug Detection. Innovative drug detection technology is being piloted at Bureau institutions. The Office of National Drug Control Policy is working with the Bureau to provide the states with information on the best ways to keep drugs out of prisons.
D0	D0	D0	Q. Is this new reporting requirement for states on their prison drug problem tantamount to an unfunded mandate on states?
D0	D0	D0	A. No. By law, states must develop and implement plans for drug testing and intervention as a condition of receiving federal prison construction grants. Today's action means that as part of those plans, states will need to add information on their existing prison drug use problem, and update that information annually. All 50 state correctional systems conducted some form of drug testing on their inmates last year; yet no comprehensive data exists on the prevalence on drug use in state prisons. Anecdotal reports have shown that certain systems, such as the District of Columbia's corrections department, have had difficulty keeping drugs out of prisons. The baseline information they provide will help us to chart states' progress to reduce drug use and availability in their prisons.
D0	D0	D0	In order to provide additional resources for states to promote coerced abstinence and zero tolerance for drugs, the directive calls on the Attorney General to develop legislation to allow states to use their federal prison construction and treatment funds to carry out all of these activities.
D0	D0	D0	In addition, the President is proposing $197 million in FY 99 for a series of initiatives to help states promote coerced abstinence and treatment: I) $85 million for a new drug testing, sanctions, and intervention program for states and local criminal justice systems; 2) $30 million for Drug Courts; 3) $4. 7 million for the federal Operation Drug Test program; 4) $5 million for a juvenile justice demonstration program to combat teen drug use; and 5) $72 million to continue the Residential Substance Abuse Treatment in State Prisons program.
D0	D0	D0	Q. The President's directive asks the Attorney General to work with states to increase their penalties for smuggling drugs into prisons. Are there tough penalties for trafficking drugs into federal prisons?
D0	D0	D0	A. Yes. The 1994 Omnibus Crime Act increased penalties for illegal drug use and smuggling drugs into Federal prisons. For instance, drug trafficking in Federal prisons can now lead to imprisonment for up to 20 years for smuggling narcotics and methamphetamine, and up to 5 years for trafficking marijuana.
T0	T0	T0	DRAFT … DRAFT... DRAFT
D0	D0	D0	January 12, 1998 MEMORANDUM FOR THE ATTORNEY GENERAL SUBJECT: Zero Tolerance for Drug Use and Availability for Offenders
D0	D0	D0	Crime rates in this country have dropped significantly for 5 years, and the number of Americans who have used drugs is down nearly 50% from its peak 15 years ago. Also, drug-related murders have dropped to their lowest point in a decade, and recent drug use surveys indicate that -- for the first time in years -- teen drug use is leveling off, and in some instances, modestly decreasing. All of this news is encouraging.
D0	D1	D1	"Nonetheless, much more can and needs to be done to continue to bring down drug use and increase public safety. With more than half the offenders in our criminal justice system estimated to have a substance abuse problem, enforcing coerced abstinence within the criminal justice system is critical to breaking the cycle of crime and drugs. My Administration consistently has promoted testing offenders and requiring treatment as a means of reducing recidivism and drug-related crime. We have worked to expand the number of Drug Courts throughout the country, increased the number of federal arrestees and prisoners who are tested and treated for drugs, and launched an innovative ""Breaking the Cycle"" initiative, which is a rigorous program of testing, treatment, supervision, and sanctions for offenders at all stages of the criminal justice process. And under your leadership, the Federal Bureau of Prisons provides models of excellence in drug detection, inmate testing, and drug treatment."
D0	D1	D1	We can do still more to enforce coerced abstinence among state prisoners, probationers, and parolees. When a drug user ends up in a state prison, we have a chance to break his or her addiction. Convicted offenders who undergo drug testing and treatment while incarcerated and after release are approximately twice as likely to stay drug- and crime-free as those offenders who do not receive testing and treatment. But when drug use inside prisons is ignored, the demand for drugs runs high. In this environment, correction officials struggle to keep their prisons drug-free. Often drugs are smuggled in by visitors; sometimes even by compromised correctional staff.
D0	D1	D1	To maintain order in our prisons, to make effective treatment possible, and to reduce drug-related crime, we can not tolerate drug use and trafficking within the nation's prisons. Thus, I direct you to:
D0	D1	D1	(1) Amend the guidelines requiring states receiving federal prison construction grants to submit plans for drug testing, intervention, and treatment to include a requirement that states also submit a baseline report of their prison drug abuse problem. In every subsequent year, states will be required to update and expand this information in order to measure the progress they are making towards ridding their correctional facilities of drugs and reducing drug use among offenders under criminal justice supervision.
D0	D1	D1	(2) Draft and transmit to the Congress legislation that will permit states to use their federal prison construction and substance abuse treatment funds to provide a full range of drug testing, drug treatment, and sanctions for offenders under criminal justice supervision.
D0	D1	D1	(3) In consultation with states, draft and transmit to the Congress legislation that requires states to enact stiffer penalties for drug trafficking into and within correctional facilities.
T0	T0	T0	"Jose Cerda III 01 /09/98 08: 11 :30 PM Record Type: Record To: Sean P. Maloney/WHO/EDP cc: See the distribution list at the bottom of this message Subject: ""Final Drug Directive"""
D1	D1	D1	"To the best of my knowledge and efforts this has been signed off on by DOJ, ONDCP and WH Counsel. Some of the added language on ""enforcing coerced abstinence"" are Rahm's rhetorical flourishes. The new language also alludes to including probationers in bullets #1 and #2 (mine and ONDCP's addition; Justice is okay though)."
D1	D1	D1	"This version was forwarded to General McCaffrey tonight for one ""final"" eyeball. I told ONDCP he'll have to speak to Rahm tomorrow if he has any serious concerns."
D0	T0	D0	Rahm: I'll drop the other paper off to you tonight before I leave.
T0	T0	T0	Jose Message Copied To: Michelle Crisci/WHO/EDP Elena Kagan/OPD/EOP Bruce N. Reed/OPD/EOP Karen A. Popp/WHO/EOP Leanne A. Shimabukuro/OPD/EOP Christa Robinson/OPD/EOP
T0	T0	T0	Jose Cerda Ill 01/07/98 03:00:52 PM Record Type: Record To: Elena Kagan/OPD/EOP, Karen A. Popp/WHO/E0P cc: Bruce N. Reed/OPD/EOP, Leanne A. Shimabukuro/OPD/EOP Subject: Directive on Drug Testing/Treatment in State Prisons EK/LS:
D1	D1	D1	Rahm asked Leanne and I to re-draft the state prisons drug directive that's been on the shelf for some months now and get him a copy today. I just dropped off the attached version and faxed it to DOJ and ONDCP. Originally, he wanted it for the radio address, but I think that's no longer in play. Instead, I believe he wants the directive's imminent signature to make into the coverage tomorrow night on Joe Califano's speech on this topic at the Press Club.
D1	D1	D1	Also, please note that while the concepts in the directive were originally proposed by DOJ -baseline requirement, promoting increased penalties from smuggling drugs into prisons and using prison construction funds for testing/treatment -- our directive proposes a slightly different mechanism. I'm suggesting that funds made available to states for testing/treatment be contigent on their enacting tougher penalties for smuggling drugs into prisons (equivalent to what's in the Crime Bill.
T0	T0	T0	Jose
T0	T0	T0	Bruce N. Reed 11 /18/97 02:56:09 PM Record Type: Record To: Michael Cohen/OPD/EOP, Jose Cerda 111/OPD/EOP, Thomas L Freedman/OPD/EOP cc: Elena Kagan/OPD/EOP Subject: More wacky ideas
D1	D1	D1	1. Make it a condition of federal education funds – or perhaps Safe & Drugfree funds – that schools have an effective policy of removing disruptive students from the classroom. Not that toothless compromise from IDEA. We need a good values issue -- I'm sure y'all can work it out.
D1	D1	D1	2. Drug testing (and treatment): I'll send you a chart on the success of random drug testing in the military. Use has dropped from over 25% in 1981 when the program started to 3% in 1995 -- which is one-third the civilian rate. We should find a way to help employers do this (either a handbook or a program), and come up with another proposal for the criminal justice system.
